movieId,title,year,genres,first_three_actors,director,original_language,imdb_id,movieIdInt
176273,The Chechahcos,1924,"Adventure, Drama, Western","William Dills, Albert Van Antwerp, Eva Gordon",Lewis H. Moomaw,en,tt0014770,7507
25793,Precious,2009,Drama,"Gabourey Sidibe, Mo'Nique, Paula Patton",Lee Daniels,en,tt0929632,2934
32511,"Police, Adjective",2009,"Drama, Foreign","Dragoș Bucur, Vlad Ivanov, Irina Saulescu",Corneliu Porumboiu,ro,tt1337051,3632
73501,A Plumm Summer,2007,Adventure,"Jeff Daniels, Henry Winkler, Lisa Guerrero",Caroline Zelder,en,tt0834941,4854
2261,Wattstax,1973,"Music, Documentary","Richard Pryor, Rufus Thomas, Kim Weston",Mel Stuart,en,tt0070902,1384
55628,The Last Remake of Beau Geste,1977,"Adventure, Action, Comedy","Ann-Margret, Marty Feldman, Michael York",Marty Feldman,en,tt0076297,4376
6058,The Patriot,1998,"Action, Thriller","Steven Seagal, Gailard Sartain, Silas Weir Mitchell",Dean Semler,en,tt0120786,2384
7445,Brothers,2009,"Drama, Thriller, War","Tobey Maguire, Jake Gyllenhaal, Natalie Portman",Jim Sheridan,en,tt0765010,2592
161094,Hoop Reality,2007,Documentary,"Arthur Agee, Patrick Beverley, Adele Lamont",Lee Davis,en,tt0803005,7189
97035,A Tale of the Wind,1988,Documentary,Joris Ivens,Joris Ivens,en,tt0096337,5609
88276,Zorns Lemma,1970,Documentary,No Actor,Hollis Frampton,en,tt0131149,5365
99875,The Italian Straw Hat,1928,Comedy,"Albert Préjean, Geymond Vital, Olga Tschechowa",René Clair,fr,tt0018523,5688
1284,Torrente 2: Mission in Marbella,2001,"Comedy, Crime","Santiago Segura, Gabino Diego, Tony Leblanc",Santiago Segura,es,tt0257231,844
104776,Ana-ta-han,1953,Drama,"Akemi Negishi, Tadashi Suganuma, Kisaburo Sawamura",Josef von Sternberg,ja,tt0046712,5821
7980,The Lovely Bones,2009,"Fantasy, Drama","Rachel Weisz, Mark Wahlberg, Susan Sarandon",Peter Jackson,en,tt0380510,2615
2143,Carla's Song,1996,"War, Drama, Romance","Robert Carlyle, Oyanka Cabezas, Scott Glenn",Ken Loach,en,tt0115832,1332
26171,Everybody's Fine,2009,Drama,"Robert De Niro, Drew Barrymore, Kate Beckinsale",Kirk Jones,en,tt0780511,3034
4597,Armored,2009,"Action, Crime, Drama, Thriller","Columbus Short, Laurence Fishburne, Skeet Ulrich",Nimród Antal,en,tt0913354,2000
31909,Invaders from Mars,1986,"Mystery, Science Fiction, Horror","Karen Black, Hunter Carson, Timothy Bottoms",Tobe Hooper,en,tt0091276,3572
88067,Cover-Up,1991,"Action, Thriller","Dolph Lundgren, Louis Gossett, Jr., Lisa Berkley",Manny Coto,en,tt0099312,5358
347,People on Sunday,1930,Drama,"Erwin Splettstößer, Brigitte Borchert, Wolfgang von Waltershausen",Edgar G. Ulmer,de,tt0020163,280
45987,Taira Clan Saga,1955,Drama,"Narutoshi Hayashi, Raizô Ichikawa, Tatsuya Ishiguro",Kenji Mizoguchi,ja,tt0048610,4056
55261,Hidden Assassin,1995,"Action, Thriller","Dolph Lundgren, Maruschka Detmers, Assumpta Serna",Ted Kotcheff,en,tt0114432,4369
27719,The Peacekeeper,1998,"Action, Thriller","Dolph Lundgren, Roy Scheider, Michael Sarrazin",Frédéric Forestier,en,tt0119872,3421
47122,Flaming Creatures,1963,Drama,"Mario Montez, Frances Francine, Tony Conrad",Jack Smith,en,tt0054880,4093
129417,The Childhood of Maxim Gorky,1938,Drama,"Aleksei Lyarsky, Varvara Massalitinova, Mikhail Troyanovsky",Mark Donskoy,ru,tt0030055,6479
53161,White Shadows in the South Seas,1928,"Drama, Romance","Monte Blue, Raquel Torres, Robert Anderson",W.S. Van Dyke,en,tt0019574,4295
128846,Not Reconciled,1965,"Mystery, Drama, History","Heinrich Hargesheimer, Carlheinz Hargesheimer, Martha Staendner",Jean-Marie Straub,de,tt0059503,6462
129303,Pas de Deux,1968,"Animation, Short, Musical","Margaret Mercier, Vincent Warren",Norman McLaren,en,tt0063417,6474
140281,She Wouldn't Say Yes,1945,Comedy,"Rosalind Russell, Lee Bowman, Adele Jergens",Alexander Hall,en,tt0038084,6738
26123,American Pie Presents: The Book of Love,2009,Comedy,"Eugene Levy, Bug Hall, Kevin M. Horton",John Putch,en,tt1407050,3012
40494,Trapeze,1956,Drama,"Burt Lancaster, Tony Curtis, Gina Lollobrigida",Carol Reed,en,tt0049875,3835
27172,There Was a Crooked Man...,1970,Western,"Kirk Douglas, Henry Fonda, Hume Cronyn",Joseph L. Mankiewicz,en,tt0066448,3317
94803,Variety,1925,"Drama, Crime","Emil Jannings, Maly Delschaft, Lya De Putti",E.A. Dupont,de,tt0016481,5538
156015,Out 1: Spectre,1972,"Thriller, Comedy, Drama","Juliet Berto, Jean-Pierre Léaud, Bulle Ogier",Jacques Rivette,fr,tt0066192,7053
94727,Moana,1926,Documentary,"Ta'avale, Fa'amgase, Tama",Robert J. Flaherty,en,tt0017162,5534
122163,Jill Rips,2000,Thriller,"Dolph Lundgren, Danielle Brett, Sandi Ross",Anthony Hickox,en,tt0199650,6262
25769,Carriers,2009,"Action, Drama, Horror, Science Fiction, Thriller","Lou Taylor Pucci, Chris Pine, Piper Perabo",Àlex Pastor,en,tt0806203,2924
26465,Big Pun: The Legacy,2009,"Documentary, Music","B-Real, Armageddon, Chuck D.",Vlad Yudin,en,tt1144866,3131
4286,The Innocent,1976,"Drama, Romance","Giancarlo Giannini, Laura Antonelli, Jennifer O'Neill",Luchino Visconti,it,tt0074686,1903
4932,A Guide for the Married Man,1967,"Comedy, Romance","Walter Matthau, Inger Stevens, Robert Morse",Gene Kelly,en,tt0061736,2092
25927,Staten Island,2009,"Drama, Action, Thriller, Crime","Ethan Hawke, Vincent D'Onofrio, Seymour Cassel",James DeMonaco,en,tt0976246,2976
52273,Hidden Agenda,2001,"Action, Thriller","Dolph Lundgren, Maxim Roy, Brigitte Paquette",Marc S. Grenier,tr,tt0271543,4271
87065,Louie Bluie,1985,Documentary,No Actor,Terry Zwigoff,en,tt0089507,5320
26125,The Defender,2004,"Action, Thriller","Dolph Lundgren, Jerry Springer, Shakara Ledard",Dolph Lundgren,en,tt0402127,3014
26765,Mr. Warmth: The Don Rickles Project,2007,"Comedy, Documentary","Don Rickles, Dave Attell, Richard Lewis",John Landis,en,tt0949815,3230
5707,Shooting War,2000,"Documentary, Action, War, History","Tom Hanks, Stephen Ambrose, Russ Meyer",Richard Schickel,en,tt0250730,2284
126925,Gretchen the Greenhorn,1916,"Crime, Drama, Romance","Dorothy Gish, Ralph Lewis, Eugene Pallette",Sidney Franklin,en,tt0006745,6403
1450,Blood: The Last Vampire,2009,"Action, Adventure, Horror, Science Fiction, Thriller","Allison Miller, Jun Ji-hyun, Koyuki",Chris Nahon,ja,tt0806027,906
101006,Liverpool,2008,Drama,"Juan Fernández, Nieves Cabrera, Giselle Irrazabal",Lisandro Alonso,es,tt1002539,5715
46335,Don't Touch the Axe,2007,"Drama, Music, Romance","Jeanne Balibar, Guillaume Depardieu, Bulle Ogier",Jacques Rivette,fr,tt0781435,4060
164421,A Matter of Dignity,1958,Drama,"Ellie Lambeti, Eleni Zafeiriou, Dimitris Papamichael",Mihalis Kakogiannis,en,tt0051065,7249
89800,Harmful Insect,2001,"Drama, Foreign","Aoi Miyazaki, Yu Aoi, Ryō",Akihiko Shiota,ja,tt0297905,5403
143098,Fire-Eater,1998,Drama,"Elina Hurme, Tiina Weckström, Elena Leeve",Pirjo Honkasalo,fi,tt0120872,6809
4579,Heat,1972,"Comedy, Drama","Joe Dallesandro, Sylvia Miles, Eric Emerson",Paul Morrissey,en,tt0068688,1992
83430,Altiplano,2009,Drama,"Jasmin Tabatabai, Magaly Solier, Olivier Gourmet",Peter Brosens,de,tt1318022,5154
65642,The Story of a Cheat,1936,"Comedy, Drama","Sacha Guitry, Jacqueline Delubac, Marguerite Moreno",Sacha Guitry,fr,tt0028201,4633
2395,Asterix at the Olympic Games,2008,"Fantasy, Adventure, Comedy, Family","Clovis Cornillac, Gérard Depardieu, Franck Dubosc",Thomas Langmann,fr,tt0463872,1441
5761,Hannah Takes the Stairs,2007,"Drama, Romance","Greta Gerwig, Kent Osborne, Andrew Bujalski",Joe Swanberg,en,tt0841108,2306
69061,Dr. Otto and the Riddle of the Gloom Beam,1986,Comedy,Jim Varney,John R. Cherry III,en,tt0090968,4689
4253,Hum Tum,2004,"Drama, Comedy, Romance, Family, Foreign","Rani Mukerji, Saif Ali Khan, Kirron Kher",Kunal Kohli,hi,tt0378072,1888
147692,"The Oil, the Baby and the Transylvanians",1981,"Crime, Western","Ilarion Ciobanu, Mircea Diaconu, Ovidiu Iuliu Moldovan",Dan Pița,ro,tt0136478,6896
26752,Silent Wedding,2009,"Comedy, Drama","Meda Andreea Victor, Alexandru Potocean",Horatiu Malaele,ro,tt1194620,3224
5153,Cabiria,1914,"Drama, History","Carolina Catena, Lidia Quaranta, Gina Marangoni",Giovanni Pastrone,it,tt0003740,2173
31156,Dante's Hell Animated,2013,Animation,"Jeff Conaway, Eric Roberts, Vincent Spano",Boris Acosta,en,tt1472122,3507
2974,The Hands of Orlac,1924,"Crime, Drama, Horror","Conrad Veidt, Alexandra Sorina, Fritz Kortner",Robert Wiene,de,tt0015202,1602
8952,I Love You Phillip Morris,2009,"Comedy, Drama, Romance","Jim Carrey, Ewan McGregor, Leslie Mann",Glenn Ficarra,en,tt1045772,2859
26137,Electric Shadows,2004,"Drama, Foreign","Xia Yu, Haibin Li, Zhengjia Wang",Jiang Xiao,zh,tt0424273,3019
98246,The Sun,2005,"Drama, History, Foreign","Issei Ogata, Robert Dawson, Kaori Momoi",Alexander Sokurov,en,tt0439817,5645
43333,Désirée,1954,"Drama, Romance","Marlon Brando, Jean Simmons, Merle Oberon",Henry Koster,en,tt0046903,3944
7344,Absurdistan,2008,"Comedy, Romance","Max Mauff, Kristyna Malérová, Assun Planas",Veit Helmer,de,tt1027658,2580
4887,Takva: A Man's Fear of God,2006,Drama,"Erkan Can, Güven Kıraç, Meray Ülgen",Özer Kiziltan,en,tt0499262,2070
60086,Babysitter Wanted,2009,"Horror, Thriller","Sarah Thompson, Matt Dallas, Bruce Thomas",Jonas Barnes,en,tt0819755,4510
90052,The Sign of Four,2001,"Mystery, Crime","Matt Frewer, Kenneth Welsh, Sophie Lorain",Rodney Gibbons,en,tt0270645,5412
8898,The Headless Woman,2008,"Drama, Mystery, Thriller","Maria Onetto, Claudia Cantero, César Bordón",Lucrecia Martel,es,tt1221141,2826
32657,Percy Jackson & the Olympians: The Lightning Thief,2010,"Adventure, Fantasy, Family","Logan Lerman, Brandon T. Jackson, Alexandra Daddario",Chris Columbus,en,tt0814255,3647
25950,Mysterious Island,2005,"Action, Adventure, Drama, Fantasy","Kyle MacLachlan, Danielle Calvert, Gabrielle Anwar",Russell Mulcahy,fr,tt0448965,2983
32124,Dare,2009,"Drama, Thriller","Emmy Rossum, Zach Gilford, Ashley Springer",Adam Salky,en,tt1241316,3602
56931,Tom Thumb,1958,"Adventure, Fantasy, Action, Family","Russ Tamblyn, Alan Young, June Thorburn",George Pal,en,tt0052427,4416
79519,Shades of Ray,2008,"Comedy, Romance","Zachary Levi, Fran Kranz, Sarah Shahi",Jaffar Mahmood,en,tt0886531,4998
120280,Pekka ja Pätkä puistotäteinä,1955,Comedy,"Esa Pakarinen, Masa Niemi, Siiri Angerkoski",Armand Lohikoski,fi,tt0048481,6226
45576,Last Train Home,2009,"Documentary, Drama","Changhua Zhang, Suqin Chen, Qin Zhang",Lixin Fan,zh,tt1512201,4040
5595,Fermat's Room,2007,"Mystery, Thriller","Lluís Homar, Santi Millán, Alejo Sauras",Luis Piedrahita,en,tt1016301,2261
26022,My Name Is Khan,2010,"Drama, Romance","Shah Rukh Khan, Kajol, Jimmy Shergill",Karan Johar,hi,tt1188996,2999
26389,From Paris with Love,2010,"Action, Crime, Thriller","John Travolta, Jonathan Rhys Meyers, Kasia Smutniak",Pierre Morel,en,tt1179034,3119
6883,Two-Minute Warning,1976,"Action, Thriller","Charlton Heston, John Cassavetes, Martin Balsam",Larry Peerce,en,tt0075359,2496
34016,She's Out of My League,2010,"Comedy, Romance","Alice Eve, Jay Baruchel, Mike Vogel",Jim Field Smith,en,tt0815236,3722
25941,Harry Brown,2009,"Thriller, Crime, Drama, Action","Michael Caine, Emily Mortimer, Iain Glen",Daniel Barber,en,tt1289406,2980
26430,The Carter,2009,"Documentary, Music","Lil Wayne, Drake, Nicki Minaj",Adam Bhala Lough,en,tt1247371,3126
27573,The Bounty Hunter,2010,Action,"Gerard Butler, Jennifer Aniston, Gio Perez",Andy Tennant,en,tt1038919,3397
26558,Combat Shock,1986,"Drama, Thriller, Horror, War","Rick Giovinazzo, Veronica Stork, Mitch Maglio",Buddy Giovinazzo,en,tt0090866,3160
5753,Deadly Prey,1987,"Thriller, Action","Troy Donahue, Ted Prior, David James Campbell",David A. Prior,en,tt0092848,2303
31867,Repo Men,2010,"Action, Science Fiction, Thriller, Crime","Jude Law, Forest Whitaker, Alice Braga",Miguel Sapochnik,en,tt1053424,3566
4933,The Buccaneer,1958,"Adventure, Drama, War, History","Yul Brynner, Claire Bloom, Inger Stevens",Anthony Quinn,en,tt0051436,2093
33421,The Pearl of Death,1944,"Thriller, Mystery","Basil Rathbone, Nigel Bruce, Dennis Hoey",Roy William Neill,en,tt0037168,3694
161179,Shakti: The Power,2002,"Action, Drama","Nana Patekar, Karisma Kapoor, Sanjay Kapoor",Pasupuleti Krishna Vamsi,hi,tt0331639,7191
4252,Chalte Chalte,2003,"Comedy, Drama, Romance","Shah Rukh Khan, Rani Mukerji, Jas Arora",Aziz Mirza,en,tt0346723,1887
39931,Mark of the Devil,1970,"Horror, Drama, History, Thriller","Herbert Lom, Udo Kier, Olivera Katarina",Adrian Hoven,de,tt0065491,3828
166375,Taqwacore: The Birth of Punk Islam,2009,Documentary,No Actor,Omar Majeed,en,tt1519402,7278
8980,Mortadelo & Filemon: The Big Adventure,2003,"Action, Comedy","Benito Pocino, Pepe Viyuela, Dominique Pinon",Javier Fesser,es,tt0314121,2875
34583,The Final,2010,"Drama, Horror, Thriller","Marc Donato, Jascha Washington, Whitney Hoy",Joey Stewart,en,tt1390535,3744
1568,Carne,1991,"Drama, Thriller","Philippe Nahon, Blandine Lenoir, Frankie Pain",Gaspar Noé,fr,tt0218871,949
33226,Rembrandt's J'Accuse...!,2008,"Documentary, Mystery, Foreign","Peter Greenaway, Martin Freeman, Eva Birthistle",Peter Greenaway,en,tt1303889,3678
116983,The Black Waters of Echo's Pond,2009,"Horror, Thriller","Robert Patrick, Danielle Harris, James Duval",Gabriel Bologna,en,tt0960066,6163
26178,Razorback,1984,Horror,"Gregory Harrison, Arkie Whiteley, Bill Kerr",Russell Mulcahy,en,tt0087981,3040
1912,Reclaim Your Brain,2007,"Comedy, Drama","Moritz Bleibtreu, Elsa Schulz Gambard, Gregor Bloéb",Hans Weingartner,de,tt0810868,1161
141714,Wild China,2008,Documentary,Bernard Hill,Gavin Maxwell,en,tt0884762,6771
31869,The Ascent of Money,2009,"History, Documentary",Niall Ferguson,Adrian Pennick,en,tt1358383,3567
47808,Sahara,1983,"Action, Adventure, Drama, Romance","Brooke Shields, Lambert Wilson, Horst Buchholz",Andrew V. McLaglen,en,tt0086232,4129
90634,Hum Tumhare Hain Sanam,2002,"Drama, Romance, Foreign","Shah Rukh Khan, Salman Khan, Madhuri Dixit",K. S. Adiyaman,hi,tt0222024,5422
26380,Out of the Fog,1941,"Crime, Drama","John Garfield, Ida Lupino, Thomas Mitchell",Anatole Litvak,en,tt0033987,3115
102419,Hotel Reserve,1944,Thriller,"James Mason, Lucie Mannheim, Raymond Lovell",Lance Comfort,en,tt0036929,5746
4461,Decision Before Dawn,1951,"War, Action, Thriller","Richard Basehart, Gary Merrill, Oskar Werner",Anatole Litvak,en,tt0043459,1942
31687,Circle of Eight,2009,"Mystery, Horror","Austin Highsmith, Jesse Johnson, Ryan Doom",Stephen Cragg,en,tt1520496,3557
25832,Aria,1987,"Comedy, Drama, Music","Theresa Russell, Bridget Fonda, Buck Henry",Jean-Luc Godard,en,tt0092580,2942
37857,Don's Plum,2001,"Drama, Comedy","Tobey Maguire, Marissa Ribisi, Jeremy Sisto",R.D. Robb,en,tt0119004,3791
129689,"I Are You, You Am Me",1982,Comedy,"Satomi Kobayashi, Toshinori Omi, Makoto Satô",Nobuhiko Ôbayashi,ja,tt0084778,6483
111310,Operator 13,1934,"Drama, Western, War, Romance, History","Marion Davies, Gary Cooper, Jean Parker",Richard Boleslawski,en,tt0025607,6037
94917,Summer and Smoke,1961,"Drama, Romance","Laurence Harvey, Geraldine Page, Rita Moreno",Peter Glenville,en,tt0055489,5542
107643,Bloody Territories,1969,"Drama, Action, Foreign","Akira Kobayashi, Ryôji Hayama, Tadao Nakamaru",Yasuharu Hasebe,en,tt0418815,5925
91727,Night Must Fall,1937,"Drama, Mystery, Thriller","Robert Montgomery, Rosalind Russell, Dame May Whitty",Richard Thorpe,en,tt0029310,5457
44399,Blood and Sand,1941,"Action, Drama, Romance","Tyrone Power, Linda Darnell, Rita Hayworth",Rouben Mamoulian,en,tt0033405,4000
32084,Lebanon,2009,"Drama, War","Oshri Cohen, Michael Moshonov, Yoav Donat",Samuel Maoz,he,tt1483831,3597
42191,Johnny Angel,1945,"Crime, Drama","George Raft, Claire Trevor, Signe Hasso",Edwin L. Marin,en,tt0037832,3895
27004,Ca$h,2010,"Crime, Thriller, Comedy","Sean Bean, Chris Hemsworth, Victoria Profeta",Stephen Milburn Anderson,en,tt1106860,3292
4180,Three Men and a Cradle,1985,Comedy,"André Dussollier, Roland Giraud, Michel Boujenah",Coline Serreau,fr,tt0090206,1863
1549,Games of Love and Chance,2003,"Romance, Drama","Osman Elkharraz, Sara Forestier, Rachid Hami",Abdellatif Kechiche,fr,tt0338977,934
26694,Big River Man,2009,Documentary,"Martin Strel, Matthew Mohlke, Borut Strel",John Maringouin,en,tt0956101,3205
125271,"Tora-san, Our Lovable Tramp",1969,"Foreign, Comedy","Kiyoshi Atsumi, Chieko Baishô, Sachiko Mitsumoto",Yôji Yamada,ja,tt0064777,6346
5178,The Good Heart,2009,"Drama, Comedy, Romance","Brian Cox, Paul Dano, Stephanie Szostak",Dagur Kári,en,tt0808285,2184
37495,Four Lions,2010,"Comedy, Crime, Drama","Riz Ahmed, Nigel Lindsay, Kayvan Novak",Chris Morris,en,tt1341167,3781
42217,Bobby Deerfield,1977,"Drama, Romance","Al Pacino, Marthe Keller, Anny Duperey",Sydney Pollack,en,tt0075774,3897
81589,Must Read After My Death,2007,Documentary,No Actor,Morgan Dews,en,tt1249414,5091
8929,Johnny Mad Dog,2008,"Drama, History, War","Christopher Minie, Daisy Victoria Vandy, Dagbeh Tweh",Jean-Stéphane Sauvaire,en,tt1042424,2844
7346,Sparrow,2008,Thriller,"Simon Yam, Kelly Lin, Gordon Lam Ka-Tung",Johnnie To,cn,tt0491044,2582
5590,Donkey Skin,1970,"Music, Fantasy, Drama, Comedy, Romance","Catherine Deneuve, Jacques Perrin, Jean Marais",Jacques Demy,fr,tt0066207,2259
5850,Times and Winds,2006,Drama,"Ozen Ozkan, Elit Iscan, Selma Ergeç",Reha Erdem,tr,tt0855729,2327
26587,Dread,2009,"Horror, Drama, Thriller","Jackson Rathbone, Shaun Evans, Hanne Steen",Anthony DiBlasi,en,tt1331307,3172
173865,Esa ja Vesa – auringonlaskun ratsastajat,1994,"Action, Adventure, Comedy","Santeri Kinnunen, Juha Veijonen, Aino Seppo",Aleksi Mäkelä,fi,tt0109744,7468
26962,Puppet Master vs Demonic Toys,2004,Horror,"Corey Feldman, Vanessa Angel, Danielle Keaton",Ted Nicolaou,en,tt0431340,3282
5424,The Grim Reaper,1980,Horror,"Tisa Farrow, Saverio Vallone, Serena Grandi",Joe D'Amato,it,tt0082479,2222
26388,Buried,2010,"Drama, Thriller, Mystery","Ryan Reynolds, José Luis García Pérez, Robert Paterson",Rodrigo Cortés,en,tt1462758,3118
116746,Parisian Love,1925,"Crime, Drama, Romance","Clara Bow, Donald Keith, Lillian Leighton",Louis J. Gasnier,en,tt0016201,6155
25846,Baarìa,2009,"Drama, Comedy","Francesco Scianna, Margareth Madè, Lina Sastri",Giuseppe Tornatore,it,tt1081935,2947
112882,Tokyo Chorus,1931,"Comedy, Drama","Tokihiko Okada, Emiko Yagumo, Hideo Sugawara",Yasujirō Ozu,ja,tt0022485,6072
80844,The Other Side of Midnight,1977,"Drama, Romance, Thriller","Marie-France Pisier, John Beck, Susan Sarandon",Charles Jarrott,en,tt0076507,5068
139383,Betrayal,1983,Drama,"Jeremy Irons, Ben Kingsley, Patricia Hodge",David Hugh Jones,en,tt0085234,6714
1785,May Fools,1990,"Comedy, Romance","Michel Piccoli, Miou-Miou, Michel Duchaussoy",Louis Malle,fr,tt0097884,1082
32830,Humble Pie,2007,Comedy,"Hubbel Palmer, Kathleen Quinlan, Geoff Hansen",Chris Bowman,en,tt0790612,3657
27735,Wonderful World,2009,"Comedy, Drama, Romance","Matthew Broderick, Sanaa Lathan, Michael Kenneth Williams",Joshua Goldin,en,tt0857275,3425
54254,The Song of Sparrows,2008,Drama,"Mohammad Amir Naji, Hamid Aghazi, Kamran Dehghan",Majid Majidi,fa,tt0997246,4328
3589,It Happened Tomorrow,1944,"Fantasy, Comedy, Science Fiction","Dick Powell, Linda Darnell, Jack Oakie",René Clair,en,tt0036962,1781
25869,Salaam-E-Ishq,2007,"Drama, Foreign, Romance","Salman Khan, Priyanka Chopra, Anil Kapoor",Nikhil Advani,hi,tt0485272,2953
30695,Chance Pe Dance,2010,"Drama, Romance, Foreign","Shahid Kapoor, Genelia D'Souza, Satish Shah",Ken Ghosh,hi,tt1392744,3467
88192,Dr. Ehrlich's Magic Bullet,1940,"Drama, History","Edward G. Robinson, Ruth Gordon, Otto Kruger",William Dieterle,en,tt0032413,5361
25868,Aladin,2009,"Fantasy, Drama, Romance, Foreign","Amitabh Bachchan, Sanjay Dutt, Ritesh Deshmukh",Sujoy Ghosh,hi,tt1227762,2952
162880,Tell-Tale,2010,"Short, Drama","Carla Gugino, Adam Arkin, Jesse Spencer",Greg Williams,en,tt1630654,7223
8652,Dream,2008,"Drama, Science Fiction","Joe Odagiri, Lee Na-young, Park Ji-ah ",Kim Ki-duk,ko,tt1165253,2730
1787,Les Biches,1968,"Drama, Romance, Foreign","Jean-Louis Trintignant, Jacqueline Sassard, Stéphane Audran",Claude Chabrol,fr,tt0062728,1083
70804,J'accuse!,1919,"War, Drama","Romuald Joubé, Séverin-Mars, Maryse Dauvray",Abel Gance,xx,tt0010307,4740
40819,Best Worst Movie,2009,"Documentary, Comedy","Michael Stephenson, George Hardy, Darren Ewing",Michael Stephenson,en,tt1144539,3846
43699,The Deal,2003,"Comedy, Drama, Foreign, Romance, Thriller","David Morrissey, Matt Blair, Michael Sheen",Stephen Frears,en,tt0381131,3963
41499,Bluebeard,2009,"Fantasy, Drama, Thriller, Foreign","Dominique Thomas, Lola Créton, Daphné Baiwir",Catherine Breillat,fr,tt1355623,3862
27865,The World According to Monsanto,2008,Documentary,No Actor,Marie-Monique Robin,fr,tt1189345,3454
